symbol_id,abb_zhname,name,registration,industry,tax_ID,found,listing,abb_enname,website,currency,par_value,description,type,enname
9105,泰金寶-DR,泰金寶科技股份有限公司,TH 泰國                                                        ,91.0,00000000,1989-12-02,2003-09-22,CCET,http://www.calcomp.co.th,THB,1.0,,,
910861,神州-DR,神州數碼控股有限公司,BM 百慕達群島                                                  ,91.0,00000000,2001-01-25,2010-11-24,DCH,https://www.dcholdings.com,HKD,1.0,,,
9110,越南控-DR,越南製造加工出口控股有限公司,KY 開曼群島                                                    ,91.0,00000000,2005-06-20,2009-12-03,VMEP Holdings,https://www.vmeph.com,,0.01,,,
911608,明輝-DR,明輝環球企業有限公司,SG 新加坡                                                      ,91.0,26264842,2004-04-23,2010-10-20,BH Global,http://www.bhglobal.com.sg/,,0.0,,,
911616,杜康-DR,杜康控股有限公司,BM 百慕達群島                                                  ,91.0,00000000,2008-02-12,2011-03-09,Dukang,http://www.dukang.com/,,0.0,,,
911622,泰聚亨-DR,聚亨企業集團(泰國)大眾有限公司,TH 泰國                                                        ,91.0,26064801,1996-09-09,2011-09-29,TYCN,https://www.tycons.com,THB,10.0,,,
911868,同方友友-DR,同方友友控股有限公司,KY 開曼群島                                                    ,91.0,00000000,2006-10-06,2009-12-22,Neo-Neon,http://www.neo-neon.com/,HKD,0.1,,,
912000,晨訊科-DR,晨訊科技集團有限公司,BM 百慕達群島                                                  ,91.0,00000000,2004-10-27,2011-04-25,SIM TECH,http://www.sim.com,,0.1,,,
912398,友佳-DR,友佳國際控股有限公司,KY 開曼群島                                                    ,91.0,00000000,2005-09-06,2010-03-18,Good Friend Int,http://www.goodfriend.hk,HKD,0.01,,,
9136,巨騰-DR,巨騰國際控股有限公司,KY 開曼群島                                                    ,91.0,00000000,2004-07-12,2009-05-25,Ju Teng,http://www.juteng.com.hk/,,0.1,,,
9188,精熙-DR,精熙國際(開曼)有限公司,KY 開曼群島                                                    ,91.0,00000000,2004-10-13,2009-10-08,YORKEY OPTICAL,https://www.yorkey-optical.com,HKD,0.01,,,
9802,鈺齊-KY,鈺齊國際股份有限公司,KY 開曼群島                                                    ,20.0,39737838,2009-11-24,2012-10-18,Fulgent Sun,http://www.fulgentsun.com,TWD,10.0,,,
9902,台火,台火開發股份有限公司,,20.0,03562308,1950-01-14,1964-07-14,TIDEHOLD,http://www.tidehold.com,TWD,10.0,,,
9904,寶成,寶成工業股份有限公司,,20.0,58711014,1969-09-04,1990-01-19,PCC,https://www.pouchen.com,TWD,10.0,,,
9905,大華,大華金屬工業股份有限公司,,20.0,04403363,1973-11-26,1990-08-08,GCM,http://www.greatchina.com.tw,TWD,10.0,,,
9906,欣巴巴,欣巴巴事業股份有限公司,,14.0,33428716,1967-01-16,1990-12-15,HSIN BA BA,http://www.hsinbaba.com.tw,TWD,10.0,,,
9907,統一實,統一實業股份有限公司,,20.0,73252657,1969-04-14,1991-01-29,TON YI,https://www.tonyi.com.tw,TWD,10.0,,,
9908,大台北,大台北區瓦斯股份有限公司,,23.0,11072304,1964-10-24,1991-02-06,GTG,https://www.taipeigas.com.tw,TWD,10.0,,,
9910,豐泰,豐泰企業股份有限公司,,20.0,63400932,1971-07-29,1992-02-18,FT,https://www.fengtay.com,TWD,10.0,,,
9911,櫻花,台灣櫻花股份有限公司,,20.0,23113940,1988-10-20,1992-07-16,TAIWAN SAKURA,https://www.sakura.com.tw,TWD,10.0,,,
9912,偉聯,偉聯科技股份有限公司,,25.0,20792640,1978-05-18,1992-08-08,AIC,http://www.agneovo.com/,TWD,10.0,,,
9914,美利達,美利達工業股份有限公司,,20.0,59052361,1972-09-29,1992-09-30,MIC,https://www.merida.com.tw,TWD,10.0,,,
9917,中保科,中興保全科技股份有限公司,,20.0,12148598,1977-11-08,1993-12-08,TAIWAN SECOM,https://WWW.SECOM.COM.TW,TWD,10.0,,,
9918,欣天然,欣欣天然氣股份有限公司,,23.0,33665843,1971-05-01,1994-04-26,S.S.N.G,http://www.shinshingas.com.tw,TWD,10.0,,,
9919,康那香,康那香企業股份有限公司,,20.0,74231126,1971-12-10,1994-11-04,KNH,https://www.knh.com.tw/homepage.html,TWD,10.0,,,
9921,巨大,巨大機械工業股份有限公司,,20.0,56054251,1972-10-27,1994-12-29,GIANT,http://www.giant-bicycles.com,TWD,10.0,,,
9924,福興,台灣福興工業股份有限公司,,20.0,75706009,1957-11-23,1995-03-15,TAIWAN FU HSING,https://www.fuhsing.com.tw,TWD,10.0,,,
9925,新保,台灣新光保全股份有限公司,,20.0,12261768,1980-01-21,1995-12-09,SKS,https://www.sks.com.tw,TWD,10.0,,,
9926,新海,新海瓦斯股份有限公司,,23.0,35433242,1966-06-11,1998-04-08,S.H.,http://www.shinhaigas.com.tw/,TWD,10.0,,,
9927,泰銘,泰銘實業股份有限公司,,20.0,79875202,1983-02-19,1999-03-12,TMI,https://www.tmicl.com.tw,TWD,10.0,,,
9928,中視,中國電視事業股份有限公司,,20.0,18556774,1968-10-24,1999-08-09,CTV,https://www.ctv.com.tw,TWD,10.0,,,
9929,秋雨,秋雨創新股份有限公司,,20.0,69439272,1976-10-01,1999-06-28,CHOICE,http://www.choiceprintgroup.com,TWD,10.0,,,
9930,中聯資源,中聯資源股份有限公司,,20.0,86119908,1991-05-25,1999-11-22,CHC,https://www.chc.com.tw,TWD,10.0,,,
9931,欣高,欣高石油氣股份有限公司,,23.0,79882718,1983-12-15,2000-03-21,HSIN KAO,https://www.hkgas.com.tw,TWD,10.0,,,
9933,中鼎,中鼎工程股份有限公司,,20.0,20817282,1979-04-06,1993-05-28,CTCI,https://www.ctci.com,TWD,10.0,,,
9934,成霖,成霖企業股份有限公司,,20.0,30899261,1979-10-29,2000-09-11,GUIC,https://tw.globeunion.com/,TWD,10.0,,,
9935,慶豐富,慶豐富實業股份有限公司,,20.0,59198197,1977-03-09,2000-09-11,CF,http://www.chingfeng.com,TWD,10.0,,,
9937,全國,全國加油站股份有限公司,,23.0,22958907,1988-08-08,2000-09-11,NPC,http://www.npcgas.com.tw,TWD,10.0,,,
9938,百和,台灣百和工業股份有限公司,,20.0,09468343,1985-01-14,2001-01-12,Taiwan Paiho,http://www.paiho.com,TWD,10.0,,,
9939,宏全,宏全國際股份有限公司,,20.0,58176511,1969-07-15,2001-03-02,HON CHUAN,https://www.honchuan.com,TWD,10.0,,,
9940,信義,信義房屋股份有限公司,,20.0,22354940,1987-01-21,2001-09-17,Sinyi,https://WWW.SINYI.COM.TW,TWD,10.0,,,
9941,裕融,裕融企業股份有限公司,,20.0,23528130,1990-04-12,2001-09-17,YFC,http://www.tac.com.tw,TWD,10.0,,,
9941A,裕融甲特,,,,,,,,,,,,,
9942,茂順,茂順密封元件科技股份有限公司,,20.0,61904541,1976-08-04,2002-01-28,MAO SHUN,https://www.nak.com.tw,TWD,10.0,,,
9943,好樂迪,好樂迪股份有限公司,,16.0,84256265,1993-04-10,2002-08-26,HOLIDAY,https://www.holiday.com.tw,TWD,10.0,,,
9944,新麗,新麗企業股份有限公司,,20.0,33375909,1962-09-14,2002-08-26,Shinih,https://www.shinih.com.tw,TWD,10.0,,,
9945,潤泰新,潤泰創新國際股份有限公司,,20.0,12139612,1977-09-12,1992-04-30,RUENTEX DEVELOP,https://www.rt-develop.com.tw,TWD,10.0,,,
9946,三發地產,三發地產股份有限公司(原:金革),,14.0,84466749,1993-09-20,2013-09-17,SANFAR,https://www.sanfar.com.tw,TWD,10.0,,,
9955,佳龍,佳龍科技工程股份有限公司,,20.0,97211972,1996-09-25,2008-01-21,SDTI　,https://www.sdti.com.tw,TWD,10.0,,,
9958,世紀鋼,世紀鋼鐵結構股份有限公司,,10.0,22649001,1987-10-09,2008-03-12,CIAS　　,https://www.century.com.tw,TWD,10.0,,,
006201,元大富櫃50,,,,,,,,,,,,,
00679B,元大美債20年,,,,,,,,,,,,,
00687B,國泰20年美債,,,,,,,,,,,,,
00694B,富邦美債1-3,,,,,,,,,,,,,
00695B,富邦美債7-10,,,,,,,,,,,,,
00696B,富邦美債20年,,,,,,,,,,,,,
00697B,元大美債7-10,,,,,,,,,,,,,
00718B,富邦中國政策債,,,,,,,,,,,,,
00719B,元大美債1-3,,,,,,,,,,,,,
00720B,元大投資級公司債,,,,,,,,,,,,,
00721B,元大中國債3-5,,,,,,,,,,,,,
00722B,群益15年IG電信債,,,,,,,,,,,,,
00723B,群益15年IG科技債,,,,,,,,,,,,,
00724B,群益10年IG金融債,,,,,,,,,,,,,
00725B,國泰投資級公司債,,,,,,,,,,,,,
00726B,國泰5Y+新興債,,,,,,,,,,,,,
00727B,國泰1-5Y高收債,,,,,,,,,,,,,
00734B,台新JPM新興債,,,,,,,,,,,,,
00740B,富邦全球投等債,,,,,,,,,,,,,
00741B,富邦全球高收債,,,,,,,,,,,,,
00744B,國泰中國政金債5+,,,,,,,,,,,,,
00745B,富邦中政債0-1,,,,,,,,,,,,,
00746B,富邦A級公司債,,,,,,,,,,,,,
00747B,FH中國政策債,,,,,,,,,,,,,
00748B,凱基中國債3-10,,,,,,,,,,,,,
00749B,凱基新興債10+,,,,,,,,,,,,,
00750B,凱基科技債10+,,,,,,,,,,,,,
00751B,元大AAA至A公司債,,,,,,,,,,,,,
00754B,群益AAA-AA公司債,,,,,,,,,,,,,
00755B,群益15年IG公用債,,,,,,,,,,,,,
00756B,群益15年EM主權債,,,,,,,,,,,,,
00758B,FH能源債,,,,,,,,,,,,,
00759B,FH製藥債,,,,,,,,,,,,,
00760B,FH新興企業債,,,,,,,,,,,,,
00761B,國泰A級公司債,,,,,,,,,,,,,
00764B,群益25年美債,,,,,,,,,,,,,
00765B,群益中國政金債,,,,,,,,,,,,,
00768B,FH20年美債,,,,,,,,,,,,,
00772B,中信高評級公司債,,,,,,,,,,,,,
00773B,中信優先金融債,,,,,,,,,,,,,
00777B,凱基AAA至A公司債,,,,,,,,,,,,,
00778B,凱基金融債20+,,,,,,,,,,,,,
00779B,凱基美債25+,,,,,,,,,,,,,
00780B,國泰A級金融債,,,,,,,,,,,,,
00781B,國泰A級科技債,,,,,,,,,,,,,
00782B,國泰A級公用債,,,,,,,,,,,,,
00784B,富邦中國投等債,,,,,,,,,,,,,
00785B,富邦金融投等債,,,,,,,,,,,,,
00786B,元大10年IG銀行債,,,,,,,,,,,,,
00787B,元大10年IG醫療債,,,,,,,,,,,,,
00788B,元大10年IG電能債,,,,,,,,,,,,,
00789B,FH公司債A3,,,,,,,,,,,,,
00790B,FH次順位IG金融債,,,,,,,,,,,,,
00791B,FH美元信用債1-5Y,,,,,,,,,,,,,
00792B,群益A級公司債,,,,,,,,,,,,,
00793B,群益AAA-A醫療債,,,,,,,,,,,,,
00794B,群益7+中國政金債,,,,,,,,,,,,,
00795B,中信美國公債20年,,,,,,,,,,,,,
00796B,中信中國債7-10,,,,,,,,,,,,,
00799B,國泰A級醫療債,,,,,,,,,,,,,
00831B,新光美債1-3,,,,,,,,,,,,,
00832B,新光美債20+,,,,,,,,,,,,,
00834B,第一金金融債10+,,,,,,,,,,,,,
00836B,永豐10年A公司債,,,,,,,,,,,,,
00838B,永豐7-10年中國債,,,,,,,,,,,,,
00839B,凱基醫療保健債,,,,,,,,,,,,,
00840B,凱基IG精選15+,,,,,,,,,,,,,
00841B,凱基AAA-AA公司債,,,,,,,,,,,,,
00842B,台新美元銀行債,,,,,,,,,,,,,
00843B,台新中國政策債,,,,,,,,,,,,,
00844B,新光15年IG金融債,,,,,,,,,,,,,
00845B,富邦新興投等債,,,,,,,,,,,,,
00846B,富邦歐洲銀行債,,,,,,,,,,,,,
00847B,中信美國市政債,,,,,,,,,,,,,
00848B,中信新興亞洲債,,,,,,,,,,,,,
00849B,中信EM主權債0-5,,,,,,,,,,,,,
00853B,統一美債10年Aa-A,,,,,,,,,,,,,
00856B,永豐1-3年美公債,,,,,,,,,,,,,
00857B,永豐20年美公債,,,,,,,,,,,,,
00858,永豐美國500大,,,,,,,,,,,,,
00859B,群益0-1年美債,,,,,,,,,,,,,
00860B,群益1-5年IG債,,,,,,,,,,,,,
00862B,中信投資級公司債,,,,,,,,,,,,,
00863B,中信全球電信債,,,,,,,,,,,,,
00864B,中信美國公債0-1,,,,,,,,,,,,,
00867B,新光A-BBB電信債,,,,,,,,,,,,,
00868B,FT1-3年美公債,,,,,,,,,,,,,
00869B,FT10-25年公司債,,,,,,,,,,,,,
00870B,元大15年EM主權債,,,,,,,,,,,,,
00871B,元大中國政金債,,,,,,,,,,,,,
00872B,凱基美債1-3,,,,,,,,,,,,,
00877,FH中國5G,,,,,,,,,,,,,
00879B,第一金美債0-1,,,,,,,,,,,,,
00880B,第一金電信債15+,,,,,,,,,,,,,
00883B,中信ESG投資級債,,,,,,,,,,,,,
00884B,中信低碳新興債,,,,,,,,,,,,,
020001,富邦存股雙十N,,,,,,,,,,,,,
020003,統一漲升股利150N,,,,,,,,,,,,,
020009,群益A50綠碳N,,,,,,,,,,,,,
020010,永昌富櫃200N,,,,,,,,,,,,,
020013,元富亞洲高股息N,,,,,,,,,,,,,
020014,元大富櫃200N,,,,,,,,,,,,,
020017,永豐富櫃200N,,,,,,,,,,,,,
02001B,統一美國政府債N,,,,,,,,,,,,,
020021,統一恒生科技N,,,,,,,,,,,,,
020023,元大櫃買半導體N,,,,,,,,,,,,,
020024,兆豐富櫃200N,,,,,,,,,,,,,
02002L,兆豐富櫃200正二N,,,,,,,,,,,,,
02003L,永豐富櫃200正2N,,,,,,,,,,,,,
1240,茂生農經,茂生農經股份有限公司,,33.0,18795706,1967-02-18,2018-08-08,MORNSUN　,https://www.morn-sun.com.tw/　,TWD,10.0,,,
1258,其祥-KY,其祥生物科技控股有限公司,KY 開曼群島                                                    ,2.0,53028230,2010-05-11,2011-12-12,Kee Song,http://keesongbiotech.com/,TWD,10.0,,,
1259,安心,安心食品服務股份有限公司,,16.0,23928945,1990-11-23,2011-12-15,AN-SHIN,http://www.mos.com.tw,TWD,10.0,,,
1264,德麥,德麥食品股份有限公司,,2.0,23420497,1989-06-29,2015-04-09,TEHMAG,http://www.tehmag.com.tw,TWD,10.0,,,
1268,漢來美食,漢來美食股份有限公司,,16.0,80352343,2003-01-09,2017-09-27,Hi-Lai Foods,https://www.hilai-foods.com,TWD,10.0,,,
1336,台翰,台翰精密科技股份有限公司,,28.0,22589593,1987-08-28,2007-11-02,TAIHAN,https://www.thpt.com.tw,TWD,10.0,,,
1565,精華,精華光學股份有限公司,,22.0,22195654,1986-09-24,2004-03-30,St.Shine　,http://www.stshine.com.tw,TWD,10.0,,,
1569,濱川,濱川企業股份有限公司,,25.0,76404919,1983-03-30,2005-07-29,Bin Chuan,https://www.hamagawa.com,TWD,10.0,,,
1570,力肯,力肯實業股份有限公司,,5.0,36253534,1983-12-23,2005-06-30,De Poan,https://www.depoan.com,TWD,10.0,,,
1580,新麥,新麥企業股份有限公司,,5.0,12461082,1983-09-27,2007-12-10,SINMAG,https://www.sinmag.com.tw,TWD,10.0,,,
1584,精剛,精剛精密科技股份有限公司,,20.0,80334042,2002-05-15,2007-11-28,STC,http://www.s-tech.com.tw,TWD,10.0,,,
1586,和勤,和勤精機股份有限公司,,5.0,86985605,1992-11-09,2012-01-09,CFTC,http://www.cftc.tw,TWD,10.0,,,
1591,駿吉-KY,英屬開曼群島商駿吉控股(股)公司,KY 開曼群島                                                    ,5.0,53650116,2009-11-19,2012-03-23,INMAX,Http://www.inmax-fasteners.com,TWD,10.0,,,
1593,祺驊,祺驊股份有限公司,,22.0,97432341,1997-03-15,2012-06-13,CHI HUA,http://www.chihua.com.tw,TWD,10.0,,,
1595,川寶,川寶科技股份有限公司,,28.0,16860440,1999-02-19,2011-10-04,CBT,http://www.cbtech.com.tw/,TWD,10.0,,,
1599,宏佳騰,宏佳騰動力科技股份有限公司,,5.0,80621419,2003-12-25,2012-12-25,AEON,https://www.aeonmotor.com,TWD,10.0,,,
1742,台蠟,台灣蠟品股份有限公司,,21.0,22625269,1987-08-13,2004-05-14,TWC,http://www.wax.com.tw/,TWD,10.0,,,
1752,南光,南光化學製藥股份有限公司,,22.0,69275313,1973-08-20,2009-08-10,NANG KUANG　　,http://www.nangkuang.com.tw,TWD,10.0,,,
1777,生泰,生泰合成工業股份有限公司,,22.0,72197621,1982-11-09,2005-10-19,SYN-TECH,http://www.syn-tech.com.tw,TWD,10.0,,,
1781,合世,合世生醫科技股份有限公司,,22.0,97304042,1996-12-16,2004-12-24,H&L,https://www.healthandlife.com.tw,TWD,10.0,,,
1784,訊聯,訊聯生物科技股份有限公司,,22.0,70836411,2000-08-17,2007-07-26,BIONET CORP.,http://www.BionetCorp.com,TWD,10.0,,,
1785,光洋科,光洋應用材料科技股份有限公司,,31.0,43787872,1978-08-29,2005-01-31,Solar,http://www.solartech.com.tw/tw/index.html,TWD,10.0,,,
1788,杏昌,杏昌生技股份有限公司,,22.0,23161816,1989-02-13,2009-07-20,HCI,https://www.hiclearance.com.tw,TWD,10.0,,,
1796,金穎生技,金穎生物科技股份有限公司,,2.0,16962158,1999-07-17,2018-01-22,GeneFerm,http://www.geneferm.com,TWD,10.0,,,
1799,易威,易威生醫科技股份有限公司,,22.0,16570131,1998-08-10,2008-11-10,EASYWELL,http://www.easywellbio.com,TWD,10.0,,,
1813,寶利徠,寶利徠光學科技股份有限公司,,22.0,84449952,1993-09-22,2009-08-04,Polylite,http://www.gialens.com.tw　,TWD,10.0,,,
1815,富喬,富喬工業股份有限公司,,28.0,16834268,1999-01-14,2006-01-23,FFG,http://www.ffg.com.tw,TWD,10.0,,,
2035,唐榮,唐榮鐵工廠股份有限公司,,10.0,75460005,1955-04-26,2006-07-07,TE　　,http://www.tangeng.com.tw,TWD,10.0,,,
2061,風青,風青實業股份有限公司,,6.0,89260422,1994-09-10,2010-12-09,FENG CHING,http://www.fcm.com.tw,TWD,10.0,,,
2063,世鎧,世鎧精密股份有限公司,,10.0,86637206,1992-04-28,2010-09-07,SHEH KAI,https://www.shehkai.com.tw,TWD,10.0,,,
2064,晉椿,晉椿工業股份有限公司,,10.0,30826319,1971-05-10,2014-12-26,CAMELLIA,http://www.camelliametal.com,TWD,10.0,,,
2065,世豐,世豐螺絲股份有限公司,,10.0,31213886,1973-08-09,2017-04-21,SF,https://www.shehfung.com,TWD,10.0,,,
2066,世德,世德工業股份有限公司,,5.0,22546808,1988-01-29,2013-09-24,SUMEEKO,https://www.sumeeko.com,TWD,10.0,,,
2067,嘉鋼,嘉鋼精密工業股份有限公司,,5.0,66402912,1974-04-11,2014-05-26,CYSTEEL,http://www.cysteel.com.tw/,TWD,10.0,,,
2070,精湛,精湛光學科技股份有限公司,,5.0,89855649,1994-09-21,2018-12-17,Ching Chan,http://www.ccm3s.com/,TWD,10.0,,,
2221,大甲,大甲永和機械工業股份有限公司,,20.0,56615319,1977-08-19,2007-08-01,YHMCO　,http://www.yhmco.com.tw/,TWD,10.0,,,
2230,泰茂,泰茂實業股份有限公司,,5.0,86070187,1991-02-06,2013-04-18,C.T.I.,http://www.ctico.com.tw/,TWD,10.0,,,
2235,謚源,謚源實業股份有限公司,,5.0,22479934,1987-04-16,2014-12-15,I YUAN,https://www.tiy-motor.com,TWD,10.0,,,
2596,綠意,綠意開發股份有限公司,,14.0,12860948,2001-05-04,2009-06-01,ReaLy,https://www.realycorp.com.tw,TWD,10.0,,,
2640,大車隊,台灣大車隊股份有限公司,,20.0,27767961,2005-09-09,2012-11-07,TaiwanTaxi,https://www.taiwantaxi.com.tw,TWD,10.0,,,
2641,正德,正德海運股份有限公司,,15.0,16467798,1998-09-29,2014-10-09,Franbo Lines,https://www.franbo.com.tw,TWD,10.0,,,
2643,捷迅,捷迅股份有限公司,,15.0,12479610,1984-02-13,2016-03-04,Soonest,http://www.soonest.com,TWD,10.0,,,
2718,晶悅,晶悅國際飯店股份有限公司,,16.0,12198180,1977-04-08,2011-03-29,PH,http://www.pleasanthotels.com.tw,TWD,10.0,,,
2719,燦星旅,燦星國際旅行社股份有限公司,,16.0,80355209,2003-02-24,2012-02-24,Star Travel,https://www.startravel.com.tw,TWD,10.0,,,
2724,富驛-KY,富驛酒店集團有限公司,KY 開曼群島                                                    ,16.0,28982799,2002-01-15,2012-05-29,FX HOTELS,https://www.fxhotelsgroup.com,TWD,10.0,,,
2726,雅茗-KY,雅茗天地股份有限公司,KY 開曼群島                                                    ,16.0,38634004,2009-12-22,2014-12-24,Yummy Town,http://www.yummy-town.tw/,TWD,10.0,,,
2729,瓦城,瓦城泰統股份有限公司,,16.0,70843031,2000-09-08,2012-09-17,TTFB,http://www.ttfb.com,TWD,10.0,,,
2732,六角,六角國際事業股份有限公司,,16.0,80671769,2004-02-16,2015-01-20,La Kaffa,http://www.lakaffagroup.com/,TWD,10.0,,,
2734,易飛網,易飛網國際旅行社股份有限公司,,16.0,70464468,1999-12-22,2013-12-26,Ezfly,https://www.ezfly.com/,TWD,10.0,,,
2736,高野,高野大飯店股份有限公司,,16.0,29129201,2008-07-11,2016-01-06,HOYA,http://www.hoyaresort.com.tw,TWD,10.0,,,
2740,天蔥,天蔥國際股份有限公司,,16.0,28581041,2007-02-13,2015-12-24,Mr. Onion,http://www.mr-onion.com,TWD,10.0,,,
2743,山富,山富國際旅行社股份有限公司,,16.0,22888987,1988-05-25,2020-03-09,Richmond,http://www.travel4u.com.tw/,TWD,10.0,,,
2745,五福,五福旅行社股份有限公司,,16.0,22835878,1988-08-22,2018-04-16,LIFE TRAVEL,https://www.lifetour.com.tw,TWD,10.0,,,
2752,豆府,豆府股份有限公司,,16.0,28841757,2008-01-23,2019-09-25,TOFU,http://www.tofuglobal.com/tw/Home.html,TWD,10.0,,,
